So are the ways of every one that is greedy of gain; which taketh away the ____ of the owners thereof.	LIFE
It is the spirit that quickeneth; the flesh profiteth nothing: the words that I speak unto you, they are spirit, and they are ____.	LIFE
I am crucified with Christ: neverthless I live; yet not I, but Christ liveth in me: and the ____ which I now live in the flesh I live by the faith of the Son of God, who loved me, and gave himself for me.	LIFE
We know that we have passed from death unto ____, because we love the brethren. He that loveth not his brother abideth in death.	LIFE
Hereby perceive we the love of God, because he laid down his ____ for us: and we ought to lay down our lives for the brethren.	LIFE
And if thy hand offend thee, cut it off: it is better for thee to enter into ____ maimed, than having two hands to go into hell, into the fire that never shall be quenched:	LIFE
Laying up in store for themselves a good foundation against the time to come, that they may lay hold on eternal ____.	LIFE
Without father, without mother, without descent, having neither beginning of days, nor end of ____; but made like unto the Son of God; abideth a priest continually.	LIFE
Verily, verily, I say unto you, He that heareth my word, and believeth on him that sent me, hath everlasting ____, and shall not come into condemnation; but is passed from death unto ____.	LIFE
And when he was gone forth into the way, there came one running, and kneeled to him, and asked him, Good Master, what shall I do that I may inherit eternal ____?	LIFE
He is in the way of ____ that keepeth instruction: but he that refuseth reproof erreth.	LIFE
No man shall take the nether or the upper millstone to pledge: for he taketh a man's ____ to pledge.	LIFE
And even things without ____ giving sound, whether pipe or harp, except they give a distinction in the sounds, how shall it be known what is piped or harped?	LIFE
According as his divine power hath given unto us all things that pertain unto ____ and godliness, through the knowledge of him that hath called us to glory and virtue:	LIFE
Thou hast made known to me the ways of ____; thou shalt make me full of joy with thy countenance.	LIFE
So shall they be ____ unto thy soul, and grace to thy neck.	LIFE
And he said, I have been very jealous for the LORD God of hosts: for the children of Israel have forsaken thy covenant, thrown down thine altars, and slain thy prophets with the sword; and I, even I only, am left; and they seek my ____, to take it away.	LIFE
Send one of you, and let him fetch your brother, and ye shall be kept in prison, that your words may be proved, whether there be any truth in you: or else by the ____ of Pharaoh surely ye are spies.	LIFE
In the midst of the street of it, and on either side of the river, was there the tree of ____, which bare twelve manner of fruits, and yielded her fruit every month: and the leaves of the tree were for the healing of the nations.	LIFE
But these are written, that ye might believe that Jesus is the Christ, the Son of God; and that believing ye might have ____ through his name.	LIFE
For his anger endureth but a moment; in his favour is ____: weeping may endure for a night, but joy cometh in the morning.	LIFE
For by me thy days shall be multiplied, and the years of thy ____ shall be increased.	LIFE
And the men answered her, Our ____ for yours, if ye utter not this our business. And it shall be, when the LORD hath given us the land, that we will deal kindly and truly with thee.	LIFE
For ye are dead, and your ____ is hid with Christ in God.	LIFE
And there was war between Rehoboam and Jeroboam all the days of his ____.	LIFE
And his allowance was a continual allowance given him of the king, a daily rate for every day, all the days of his ____.	LIFE
And Jesus said unto them, I am the bread of ____: he that cometh to me shall never hunger; and he that believeth on me shall never thirst.	LIFE
Live joyfully with the wife whom thou lovest all the days of the ____ of thy vanity, which he hath given thee under the sun, all the days of thy vanity: for that is thy portion in this ____, and in thy labour which thou takest under the sun.	LIFE
He that followeth after righteousness and mercy findeth ____, righteousness, and honour.	LIFE
And ye will not come to me, that ye might have ____.	LIFE
O LORD, thou hast pleaded the causes of my soul; thou hast redeemed my ____.	LIFE
The law of the wise is a fountain of ____, to depart from the snares of death.	LIFE
And David fled from Naioth in Ramah, and came and said before Jonathan, What have I done? what is mine iniquity? and what is my sin before thy father, that he seeketh my ____?	LIFE
He preserveth not the ____ of the wicked: but giveth right to the poor.	LIFE
Lest thou shouldest ponder the path of ____, her ways are moveable, that thou canst not know them.	LIFE
He that hath an ear, let him hear what the Spirit saith unto the churches; To him that overcometh will I give to eat of the tree of ____, which is in the midst of the paradise of God.	LIFE
Aaron therefore went unto the altar, and slew the calf of the ___ offering, which was for himself.	SIN
Woe unto them that draw iniquity with cords of vanity, and ___ as it were with a cart rope:	SIN
When heaven is shut up, and there is no rain, because they have sinned against thee; if they pray toward this place, and confess thy name, and turn from their ___, when thou afflictest them:	SIN
When the heaven is shut up, and there is no rain, because they have sinned against thee; yet if they pray toward this place, and confess thy name, and turn from their ___, when thou dost afflict them;	SIN
Moreover the altar that was at Bethel, and the high place which Jeroboam the son of Nebat, who made Israel to ___, had made, both that altar and the high place he brake down, and burned the high place, and stamped it small to powder, and burned the grove.	SIN
For he that is dead is freed from ___.	SIN
Because Ephraim hath made many altars to ___, altars shall be unto him to ___.	SIN
Then when lust hath conceived, it bringeth forth ___: and ___, when it is finished, bringeth forth death.	SIN
In the multitude of words there wanteth not ___: but he that refraineth his lips is wise.	SIN
Wherefore the ___ of the young men was very great before the LORD: for men abhorred the offering of the LORD.	SIN
And Moses returned unto the LORD, and said, Oh, this people have sinned a great ___, and have made them gods of gold.	SIN
Then shall he kill the goat of the ___ offering, that is for the people, and bring his blood within the vail, and do with that blood as he did with the blood of the bullock, and sprinkle it upon the mercy seat, and before the mercy seat:	SIN
So Christ was once offered to bear the sins of many; and unto them that look for him shall he appear the second time without ___ unto salvation.	SIN
Above when he said, Sacrifice and offering and burnt offerings and offering for ___ thou wouldest not, neither hadst pleasure therein; which are offered by the law;	SIN
And they brought seven bullocks, and seven rams, and seven lambs, and seven he goats, for a ___ offering for the kingdom, and for the sanctuary, and for Judah. And he commanded the priests the sons of Aaron to offer them on the altar of the LORD.	SIN
Keeping mercy for thousands, forgiving iniquity and transgression and ___, and that will by no means clear the guilty; visiting the iniquity of the fathers upon the children, and upon the children's children, unto the third and to the fourth generation.	SIN
Thou shalt not hate thy brother in thine heart: thou shalt in any wise rebuke thy neighbour, and not suffer ___ upon him.	SIN
And the bullock for the ___ offering, and the goat for the ___ offering, whose blood was brought in to make atonement in the holy place, shall one carry forth without the camp; and they shall burn in the fire their skins, and their flesh, and their dung.	SIN
And he did that which was evil in the sight of the LORD; he departed not from all the sins of Jeroboam the son of Nebat, who made Israel ___: but he walked therein.	SIN
Behold, I was shapen in iniquity; and in ___ did my mother conceive me.	SIN
And he shall do with the bullock as he did with the bullock for a ___ offering, so shall he do with this: and the priest shall make an atonement for them, and it shall be forgiven them.	SIN
And he did that which was evil in the sight of the LORD: he departed not all his days from the sins of Jeroboam the son of Nebat, who made Israel to ___.	SIN
Let no man deceive you by any means: for that day shall not come, except there come a falling away first, and that man of ___ be revealed, the son of perdition;	SIN
For ___, taking occasion by the commandment, deceived me, and by it slew me.	SIN
But I see another law in my members, warring against the law of my mind, and bringing me into captivity to the law of ___ which is in my members.	SIN
And one kid of the goats for a ___ offering; beside the continual burnt offering, his meat offering, and his drink offering.	SIN
And whiles I was speaking, and praying, and confessing my ___ and the ___ of my people Israel, and presenting my supplication before the LORD my God for the holy mountain of my God;	SIN
The next day John seeth Jesus coming unto him, and saith, Behold the Lamb of God, which taketh away the ___ of the world.	SIN
And they fell upon their faces, and said, O God, the God of the spirits of all flesh, shall one man ___, and wilt thou be wroth with all the congregation?	SIN
The fathers shall not be put to death for the children, neither shall the children be put to death for the fathers: every man shall be put to death for his own ___.	SIN
What then? shall we ___, because we are not under the law, but under grace? God forbid.	SIN
Even such as he is able to get, the one for a ___ offering, and the other for a burnt offering, with the meat offering: and the priest shall make an atonement for him that is to be cleansed before the LORD.	SIN
Flee fornication. Every ___ that a man doeth is without the body; but he that committeth fornication sinneth against his own body.	SIN
Then they told Saul, saying, Behold, the people ___ against the LORD, in that they eat with the blood. And he said, Ye have transgressed: roll a great stone unto me this day.	SIN
And for an unclean person they shall take of the ashes of the burnt heifer of purification for ___, and running water shall be put thereto in a vessel:	SIN
If one man ___ against another, the judge shall judge him: but if a man ___ against the LORD, who shall intreat for him? Notwithstanding they hearkened not unto the voice of their father, because the LORD would slay them.	SIN
But the man that is clean, and is not in a journey, and forbeareth to keep the passover, even the same soul shall be cut off from among his people: because he brought not the offering of the LORD in his appointed season, that man shall bear his ___.	SIN
And he did evil in the sight of the LORD, and walked in the way of his father, and in the way of his mother, and in the way of Jeroboam the son of Nebat, who made Israel to ___:	SIN
For he addeth rebellion unto his ___, he clappeth his hands among us, and multiplieth his words against God.	SIN
Now therefore forgive, I pray thee, my ___ only this once, and intreat the LORD your God, that he may take away from me this death only.	SIN
Thus shall Aaron come into the holy place: with a young bullock for a ___ offering, and a ram for a burnt offering.	SIN
And no ___ offering, whereof any of the blood is brought into the tabernacle of the congregation to reconcile withal in the holy place, shall be eaten: it shall be burnt in the fire.	SIN
What shall we say then? Is the law ___? God forbid. Nay, I had not known ___, but by the law: for I had not known lust, except the law had said, Thou shalt not covet.	SIN
And he shall sprinkle of the blood of the ___ offering upon the side of the altar; and the rest of the blood shall be wrung out at the bottom of the altar: it is a ___ offering.	SIN
Blessed is he whose transgression is forgiven, whose ___ is covered.	SIN
Then Abimelech called Abraham, and said unto him, What hast thou done unto us? and what have I offended thee, that thou hast brought on me and on my kingdom a great ___? thou hast done deeds unto me that ought not to be done.	SIN
Now therefore, I pray thee, pardon my ___, and turn again with me, that I may worship the LORD.	SIN
And one goat for a ___ offering; beside the continual burnt offering, his meat offering, and his drink offering.	SIN
Therefore by the deeds of the law there shall no flesh be justified in his sight: for by the law is the knowledge of ___.	SIN
And he shall lay his hand upon the head of the goat, and kill it in the place where they kill the burnt offering before the LORD: it is a ___ offering.	SIN
For thou, Lord, ___ good, and ready to forgive; and plenteous in mercy unto all them that call upon thee.	ART
Then Abner looked behind him, and said, ___ thou Asahel? And he answered, I am.	ART
And the LORD God said unto the serpent, Because thou hast done this, thou ___ cursed above all cattle, and above every beast of the field; upon thy belly shalt thou go, and dust shalt thou eat all the days of thy life:	ART
Then saith the damsel that kept the door unto Peter, ___ not thou also one of this man's disciples? He saith, I am not.	ART
Woe to thee, Moab! thou ___ undone, O people of Chemosh: he hath given his sons that escaped, and his daughters, into captivity unto Sihon king of the Amorites.	ART
I know thy works, and tribulation, and poverty, (but thou ___ rich) and I know the blasphemy of them which say they are Jews, and are not, but are the synagogue of Satan.	ART
Thy wickedness may hurt a man as thou ___; and thy righteousness may profit the son of man.	ART
Do this now, my son, and deliver thyself, when thou ___ come into the hand of thy friend; go, humble thyself, and make sure thy friend.	ART
But God came to Abimelech in a dream by night, and said to him, Behold, thou ___ but a dead man, for the woman which thou hast taken; for she is a man's wife.	ART
Wherefore the king said unto me, Why is thy countenance sad, seeing thou ___ not sick? this is nothing else but sorrow of heart. Then I was very sore afraid,	ART
She saith unto him, Yea, Lord: I believe that thou ___ the Christ, the Son of God, which should come into the world.	ART
Who ___ thou that judgest another man's servant? to his own master he standeth or falleth. Yea, he shall be holden up: for God is able to make him stand.	ART
So he let him go: then she said, A bloody husband thou ___, because of the circumcision.	ART
And David said unto him, To whom belongest thou? and whence ___ thou? And he said, I am a young man of Egypt, servant to an Amalekite; and my master left me, because three days agone I fell sick.	ART
Be not a terror unto me: thou ___ my hope in the day of evil.	ART
Bless the LORD, O my soul. O LORD my God, thou ___ very great; thou ___ clothed with honour and majesty.	ART
When thou ___ come unto the land which the LORD thy God giveth thee, and shalt possess it, and shalt dwell therein, and shalt say, I will set a king over me, like as all the nations that are about me;	ART
For thou ___ an holy people unto the LORD thy God, and the LORD hath chosen thee to be a peculiar people unto himself, above all the nations that are upon the earth.	ART
I have laid a snare for thee, and thou ___ also taken, O Babylon, and thou wast not aware: thou ___ found, and also caught, because thou hast striven against the LORD.	ART
Thou ___ to pass over through Ar, the coast of Moab, this day:	ART
Judah is a lion's whelp: from the prey, my son, thou ___ gone up: he stooped down, he couched as a lion, and as an old lion; who shall rouse him up?	ART
Nay but, O man, who ___ thou that repliest against God? Shall the thing formed say to him that formed it, Why hast thou made me thus?	ART
And Pharaoh said unto Joseph, Forasmuch as God hath shewed thee all this, there is none so discreet and wise as thou ___:	ART
And Hezekiah prayed before the LORD, and said, O LORD God of Israel, which dwellest between the cherubims, thou ___ the God, even thou alone, of all the kingdoms of the earth; thou hast made heaven and earth.	ART
Yea, the fir trees rejoice at thee, and the cedars of Lebanon, saying, Since thou ___ laid down, no feller is come up against us.	ART
And this is the record of John, when the Jews sent priests and Levites from Jerusalem to ask him, Who ___ thou?	ART
I cried unto thee, O LORD: I said, Thou ___ my refuge and my portion in the land of the living.	ART
The king answered and said to Daniel, whose name was Belteshazzar, ___ thou able to make known unto me the dream which I have seen, and the interpretation thereof?	ART
And when he was come near unto her, the woman said, ___ thou Joab? And he answered, I am he. Then she said unto him, Hear the words of thine handmaid. And he answered, I do hear.	ART
And said unto him, ___ thou he that should come, or do we look for another?	ART
___ thou greater than our father Abraham, which is dead? and the prophets are dead: whom makest thou thyself?	ART
Thou ___ of purer eyes than to behold evil, and canst not look on iniquity: wherefore lookest thou upon them that deal treacherously, and holdest thy tongue when the wicked devoureth the man that is more righteous than he?	ART
My God, my God, why hast thou forsaken me? why ___ thou so far from helping me, and from the words of my roaring?	ART
And Israel said unto Joseph, Now let me die, since I have seen thy face, because thou ___ yet alive.	ART
Thou ___ beautiful, O my love, as Tirzah, comely as Jerusalem, terrible as an army with banners.	ART
___ thou greater than our father Jacob, which gave us the well, and drank thereof himself, and his children, and his cattle?	ART
Then came David to Nob to Ahimelech the priest: and Ahimelech was afraid at the meeting of David, and said unto him, Why ___ thou alone, and no man with thee?	ART
But he held his peace, and answered nothing. Again the high priest asked him, and said unto him, ___ thou the Christ, the Son of the Blessed?	ART
For thou ___ my hope, O Lord GOD: thou ___ my trust from my youth.	ART
But now it is come upon thee, and thou faintest; it toucheth thee, and thou ___ troubled.	ART
Concerning this house which thou ___ in building, if thou wilt walk in my statutes, and execute my judgments, and keep all my commandments to walk in them; then will I perform my word with thee, which I spake unto David thy father:	ART
And when Jesus saw that he answered discreetly, he said unto him, Thou ___ not far from the kingdom of God. And no man after that durst ask him any question.	ART
And Joab said to Amasa, ___ thou in health, my brother? And Joab took Amasa by the beard with the right hand to kiss him.	ART
Verily thou ___ a God that hidest thyself, O God of Israel, the Saviour.	ART
And Pharaoh said unto Jacob, How old ___ thou?	ART
How ___ thou fallen from heaven, O Lucifer, son of the morning! how ___ thou cut down to the ground, which didst weaken the nations!	ART
But thou ___ holy, O thou that inhabitest the praises of Israel.	ART
And when thou ___ spoiled, what wilt thou do? Though thou clothest thyself with crimson, though thou deckest thee with ornaments of gold, though thou rentest thy face with painting, in vain shalt thou make thyself fair; thy lovers will despise thee, they will seek thy life.	ART
And Saul said to David, Thou ___ not able to go against this Philistine to fight with him: for thou ___ but a youth, and he a man of war from his youth.	ART
And he said unto him, Son, thou ___ ever with me, and all that I have is thine.	ART
And of the blue, and purple, and scarlet, they made cloths of service, to do service in the holy place, and made the holy garments for Aaron; as the LORD _________ Moses.	COMMANDED
And the king _________ all the people, saying, Keep the passover unto the LORD your God, as it is written in the book of this covenant.	COMMANDED
And the LORD God _________ the man, saying, Of every tree of the garden thou mayest freely eat:	COMMANDED
Take heed in the plague of leprosy, that thou observe diligently, and do according to all that the priests the Levites shall teach you: as I _________ them, so ye shall observe to do.	COMMANDED
Have not I _________ thee? Be strong and of a good courage; be not afraid, neither be thou dismayed: for the LORD thy God is with thee whithersoever thou goest.	COMMANDED
These are the commandments and the judgments, which the LORD _________ by the hand of Moses unto the children of Israel in the plains of Moab by Jordan near Jericho.	COMMANDED
But forasmuch as he had not to pay, his lord _________ him to be sold, and his wife, and children, and all that he had, and payment to be made.	COMMANDED
And they answered Joshua, and said, Because it was certainly told thy servants, how that the LORD thy God _________ his servant Moses to give you all the land, and to destroy all the inhabitants of the land from before you, therefore we were sore afraid of our lives because of you, and have done this thing.	COMMANDED
For I know that after my death ye will utterly corrupt yourselves, and turn aside from the way which I have _________ you; and evil will befall you in the latter days; because ye will do evil in the sight of the LORD, to provoke him to anger through the work of your hands.	COMMANDED
And Moses and Eleazar the priest did as the LORD _________ Moses.	COMMANDED
And he _________ the multitude to sit down on the ground.	COMMANDED
And David did so, as the LORD had _________ him; and smote the Philistines from Geba until thou come to Gazer.	COMMANDED
And he appointed, according to the order of David his father, the courses of the priests to their service, and the Levites to their charges, to praise and minister before the priests, as the duty of every day required: the porters also by their courses at every gate: for so had David the man of God _________.	COMMANDED
Now these are the commandments, the statutes, and the judgments, which the LORD your God _________ to teach you, that ye might do them in the land whither ye go to possess it:	COMMANDED
But the centurion, willing to save Paul, kept them from their purpose; and _________ that they which could swim should cast themselves first into the sea, and get to land:	COMMANDED
And the servant said, Lord, it is done as thou hast _________, and yet there is room.	COMMANDED
And he _________ us to preach unto the people, and to testify that it is he which was ordained of God to be the Judge of quick and dead.	COMMANDED
And all the cities of those kings, and all the kings of them, did Joshua take, and smote them with the edge of the sword, and he utterly destroyed them, as Moses the servant of the LORD _________.	COMMANDED
Behold, the blood of it was not brought in within the holy place: ye should indeed have eaten it in the holy place, as I _________.	COMMANDED
Remember ye the law of Moses my servant, which I _________ unto him in Horeb for all Israel, with the statutes and judgments.	COMMANDED
There was not a word of all that Moses _________, which Joshua read not before all the congregation of Israel, with the women, and the little ones, and the strangers that were conversant among them.	COMMANDED
And he repaired the altar of the LORD, and sacrificed thereon peace offerings and thank offerings, and _________ Judah to serve the LORD God of Israel.	COMMANDED
Then the king Nebuchadnezzar fell upon his face, and worshipped Daniel, and _________ that they should offer an oblation and sweet odours unto him.	COMMANDED
And they tied unto it a lace of blue, to fasten it on high upon the mitre; as the LORD _________ Moses.	COMMANDED
And Jeremiah _________ Baruch, saying, I am shut up; I cannot go into the house of the LORD:	COMMANDED
Then thou shalt say before the LORD thy God, I have brought away the hallowed things out of mine house, and also have given them unto the Levite, and unto the stranger, to the fatherless, and to the widow, according to all thy commandments which thou hast _________ me: I have not transgressed thy commandments, neither have I forgotten them.	COMMANDED
And they came near before Eleazar the priest, and before Joshua the son of Nun, and before the princes, saying, The LORD _________ Moses to give us an inheritance among our brethren. Therefore according to the commandment of the LORD he gave them an inheritance among the brethren of their father.	COMMANDED
And the anointing oil, and sweet incense for the holy place: according to all that I have _________ thee shall they do.	COMMANDED
And it shall be, that thou shalt drink of the brook; and I have _________ the ravens to feed thee there.	COMMANDED
And said unto them, Ye have kept all that Moses the servant of the LORD _________ you, and have obeyed my voice in all that I _________ you:	COMMANDED
And it was _________ them that they should not hurt the grass of the earth, neither any green thing, neither any tree; but only those men which have not the seal of God in their foreheads.	COMMANDED
Neither will I any more remove the foot of Israel from out of the land which I have appointed for your fathers; so that they will take heed to do all that I have _________ them, according to the whole law and the statutes and the ordinances by the hand of Moses.	COMMANDED
Thus did all the children of Israel; as the LORD _________ Moses and Aaron, so did they.	COMMANDED
And Moses and Aaron went in unto Pharaoh, and they did so as the LORD had _________: and Aaron cast down his rod before Pharaoh, and before his servants, and it became a serpent.	COMMANDED
Only the cattle and the spoil of that city Israel took for a prey unto themselves, according unto the word of the LORD which he _________ Joshua.	COMMANDED
And Moses told Aaron all the words of the LORD who had sent him, and all the signs which he had _________ him.	COMMANDED
Whatsoever is _________ by the God of heaven, let it be diligently done for the house of the God of heaven: for why should there be wrath against the realm of the king and his sons?	COMMANDED
Ye shall diligently keep the commandments of the LORD your God, and his testimonies, and his statutes, which he hath _________ thee.	COMMANDED
But the Levites were not numbered among the children of Israel; as the LORD _________ Moses.	COMMANDED
For this cause the king was angry and very furious, and _________ to destroy all the wise men of Babylon.	COMMANDED
And the king was sorry: nevertheless for the oath's sake, and them which sat with him at meat, he _________ it to be given her.	COMMANDED
Then Zedekiah the king _________ that they should commit Jeremiah into the court of the prison, and that they should give him daily a piece of bread out of the bakers' street, until all the bread in the city were spent. Thus Jeremiah remained in the court of the prison.	COMMANDED
And Moses said, This is the thing which the LORD _________ that ye should do: and the glory of the LORD shall appear unto you.	COMMANDED
On the morrow, because he would have known the certainty wherefore he was accused of the Jews, he loosed him from his bands, and _________ the chief priests and all their council to appear, and brought Paul down, and set him before them.	COMMANDED
Seek ye out of the book of the LORD, and read: no one of these shall fail, none shall want her mate: for my mouth it hath _________, and his spirit it hath gathered them.	COMMANDED
Immediately therefore I sent to thee; and thou hast well done that thou art come. Now therefore are we all here present before God, to hear all things that are _________ thee of God.	COMMANDED
And he had prepared for him a great chamber, where aforetime they laid the meat offerings, the frankincense, and the vessels, and the tithes of the corn, the new wine, and the oil, which was _________ to be given to the Levites, and the singers, and the porters; and the offerings of the priests.	COMMANDED
And when there arose a great dissension, the chief captain, fearing lest Paul should have been pulled in pieces of them, _________ the soldiers to go down, and to take him by force from among them, and to bring him into the castle.	COMMANDED
So Aaron and his sons did all things which the LORD _________ by the hand of Moses.	COMMANDED
And that ye study to be quiet, and to do your own business, and to work with your own hands, as we _________ you;	COMMANDED
For I will defend this city to save it for mine own sake, and for my _______ David's sake.	SERVANT
And say unto them, Thus saith the LORD of hosts, the God of Israel; Behold, I will send and take Nebuchadrezzar the king of Babylon, my _______, and will set his throne upon these stones that I have hid; and he shall spread his royal pavilion over them.	SERVANT
And he sat down, and called the twelve, and saith unto them, If any man desire to be first, the same shall be last of all, and _______ of all.	SERVANT
And they sing the song of Moses the _______ of God, and the song of the Lamb, saying, Great and marvellous are thy works, Lord God Almighty; just and true are thy ways, thou King of saints.	SERVANT
Now therefore, O LORD God of Israel, keep with thy _______ David my father that which thou hast promised him, saying, There shall not fail thee a man in my sight to sit upon the throne of Israel; yet so that thy children take heed to their way to walk in my law, as thou hast walked before me.	SERVANT
Now Sheshan had no sons, but daughters. And Sheshan had a _______, an Egyptian, whose name was Jarha.	SERVANT
And it shall come to pass, as soon as I am gone from thee, that the Spirit of the LORD shall carry thee whither I know not; and so when I come and tell Ahab, and he cannot find thee, he shall slay me: but I thy _______ fear the LORD from my youth.	SERVANT
And the _______ said, Lord, it is done as thou hast commanded, and yet there is room.	SERVANT
And he hath slain oxen and fat cattle and sheep in abundance, and hath called all the sons of the king, and Abiathar the priest, and Joab the captain of the host: but Solomon thy _______ hath he not called.	SERVANT
Yet now hear, O Jacob my _______; and Israel, whom I have chosen:	SERVANT
And cast ye the unprofitable _______ into outer darkness: there shall be weeping and gnashing of teeth.	SERVANT
Then thou shalt say, They be thy _______ Jacob's; it is a present sent unto my lord Esau: and, behold, also he is behind us.	SERVANT
And what can David say more unto thee? for thou, Lord GOD, knowest thy _______.	SERVANT
And Joab fell to the ground on his face, and bowed himself, and thanked the king: and Joab said, To day thy _______ knoweth that I have found grace in thy sight, my lord, O king, in that the king hath fulfilled the request of his _______.	SERVANT
And it shall come to pass in that day, that I will call my _______ Eliakim the son of Hilkiah:	SERVANT
Wherefore he said unto the messengers of Benhadad, Tell my lord the king, All that thou didst send for to thy _______ at the first I will do: but this thing I may not do. And the messengers departed, and brought him word again.	SERVANT
There shall no stranger eat of the holy thing: a sojourner of the priest, or an hired _______, shall not eat of the holy thing.	SERVANT
And I the LORD will be their God, and my _______ David a prince among them; I the LORD have spoken it.	SERVANT
But Aaron and his sons offered upon the altar of the burnt offering, and on the altar of incense, and were appointed for all the work of the place most holy, and to make an atonement for Israel, according to all that Moses the _______ of God had commanded.	SERVANT
Wherefore the LORD said unto Solomon, Forasmuch as this is done of thee, and thou hast not kept my covenant and my statutes, which I have commanded thee, I will surely rend the kingdom from thee, and will give it to thy _______.	SERVANT
A wise _______ shall have rule over a son that causeth shame, and shall have part of the inheritance among the brethren.	SERVANT
For how can the _______ of this my lord talk with this my lord? for as for me, straightway there remained no strength in me, neither is there breath left in me.	SERVANT
Who art thou that judgest another man's _______? to his own master he standeth or falleth. Yea, he shall be holden up: for God is able to make him stand.	SERVANT
Howbeit I will not rend away all the kingdom; but will give one tribe to thy son for David my _______'s sake, and for Jerusalem's sake which I have chosen.	SERVANT
Moreover by them is thy _______ warned: and in keeping of them there is great reward.	SERVANT
James, a _______ of God and of the Lord Jesus Christ, to the twelve tribes which are scattered abroad, greeting.	SERVANT
And she spake unto him according to these words, saying, The Hebrew _______, which thou hast brought unto us, came in unto me to mock me:	SERVANT
When Sanballat the Horonite, and Tobiah the _______, the Ammonite, heard of it, it grieved them exceedingly that there was come a man to seek the welfare of the children of Israel.	SERVANT
If he say thus, It is well; thy _______ shall have peace: but if he be very wroth, then be sure that evil is determined by him.	SERVANT
Thou shalt not oppress an hired _______ that is poor and needy, whether he be of thy brethren, or of thy strangers that are in thy land within thy gates:	SERVANT
And the _______ took ten camels of the camels of his master, and departed; for all the goods of his master were in his hand: and he arose, and went to Mesopotamia, unto the city of Nahor.	SERVANT
And he said, It is a light thing that thou shouldest be my _______ to raise up the tribes of Jacob, and to restore the preserved of Israel: I will also give thee for a light to the Gentiles, that thou mayest be my salvation unto the end of the earth.	SERVANT
But if thou fear to go down, go thou with Phurah thy _______ down to the host:	SERVANT
Now there cried a certain woman of the wives of the sons of the prophets unto Elisha, saying, Thy _______ my husband is dead; and thou knowest that thy _______ did fear the LORD: and the creditor is come to take unto him my two sons to be bondmen.	SERVANT
Thou hast made void the covenant of thy _______: thou hast profaned his crown by casting it to the ground.	SERVANT
Also before they burnt the fat, the priest's _______ came, and said to the man that sacrificed, Give flesh to roast for the priest; for he will not have sodden flesh of thee, but raw.	SERVANT
And Solomon said, Thou hast shewed unto thy _______ David my father great mercy, according as he walked before thee in truth, and in righteousness, and in uprightness of heart with thee; and thou hast kept for him this great kindness, that thou hast given him a son to sit on his throne, as it is this day.	SERVANT
If any man serve me, let him follow me; and where I am, there shall also my _______ be: if any man serve me, him will my Father honour.	SERVANT
Then the lord of that _______ was moved with compassion, and loosed him, and forgave him the debt.	SERVANT
And now, O Lord GOD, thou art that God, and thy words be true, and thou hast promised this goodness unto thy _______:	SERVANT
Against him came up Shalmaneser king of Assyria; and Hoshea became his _______, and gave him presents.	SERVANT
And yet this was a small thing in thine eyes, O God; for thou hast also spoken of thy _______'s house for a great while to come, and hast regarded me according to the estate of a man of high degree, O LORD God.	SERVANT
O LORD God, turn not away the face of thine anointed: remember the mercies of David thy _______.	SERVANT
And Moses verily was faithful in all his house, as a _______, for a testimony of those things which were to be spoken after;	SERVANT
Simon Peter, a _______ and an apostle of Jesus Christ, to them that have obtained like precious faith with us through the righteousness of God and our Saviour Jesus Christ:	SERVANT
And David said unto God, I have sinned greatly, because I have done this thing: but now, I beseech thee, do away the iniquity of thy _______; for I have done very foolishly.	SERVANT
Wherefore neither thought I myself worthy to come unto thee: but say in a word, and my _______ shall be healed.	SERVANT
Henceforth I call you not servants; for the _______ knoweth not what his lord doeth: but I have called you friends; for all things that I have heard of my Father I have made known unto you.	SERVANT
(But he shall have one tribe for my _______ David's sake, and for Jerusalem's sake, the city which I have chosen out of all the tribes of Israel:)	SERVANT
And thy _______ is in the midst of thy people which thou hast chosen, a great people, that cannot be numbered nor counted for multitude.	SERVANT
And ye shall measure from without the city on the east side two thousand cubits, and on the south side two thousand cubits, and on the west side two thousand cubits, and on the north side two thousand cubits; and the city shall be in the midst: this shall be to them the suburbs of the ______.	CITIES
In that day shall his strong ______ be as a forsaken bough, and an uppermost branch, which they left because of the children of Israel: and there shall be desolation.	CITIES
And half Gilead, and Ashtaroth, and Edrei, ______ of the kingdom of Og in Bashan, were pertaining unto the children of Machir the son of Manasseh, even to the one half of the children of Machir by their families.	CITIES
And he dwelleth in desolate ______, and in houses which no man inhabiteth, which are ready to become heaps.	CITIES
Then began he to upbraid the ______ wherein most of his mighty works were done, because they repented not:	CITIES
And they came near unto him, and said, We will build sheepfolds here for our cattle, and ______ for our little ones:	CITIES
Concerning the Ammonites, thus saith the LORD; Hath Israel no sons? hath he no heir? why then doth their king inherit Gad, and his people dwell in his ______?	CITIES
And they went about in Judah, and gathered the Levites out of all the ______ of Judah, and the chief of the fathers of Israel, and they came to Jerusalem.	CITIES
But the field of the suburbs of their ______ may not be sold; for it is their perpetual possession.	CITIES
And Bethnimrah, and Bethharan, fenced ______: and folds for sheep.	CITIES
Now it came to pass in the fourteenth year of king Hezekiah, that Sennacherib king of Assyria came up against all the defenced ______ of Judah, and took them.	CITIES
After these things, and the establishment thereof, Sennacherib king of Assyria came, and entered into Judah, and encamped against the fenced ______, and thought to win them for himself.	CITIES
